"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pi16",6.09048696796125e-294,2.66740964353484,0.716,0.152,1.42158056319184e-289,"0","Pi16"
"Grina",9.56980403007773e-288,2.77587841750598,0.903,0.355,2.23368795866044e-283,"0","Grina"
"Clec5a",2.57331479174535e-286,2.24439030453739,0.632,0.094,6.00637405541282e-282,"0","Clec5a"
"Tmem154",2.09235956413378e-284,2.39875403120362,0.696,0.131,4.88377645864467e-280,"0","Tmem154"
"Lyz1",2.26415595117305e-284,0.830323066197528,0.682,0.118,5.28476640563302e-280,"0","Lyz1"
"Anxa2",1.30779389057476e-283,1.8643816977632,0.978,0.545,3.05252171999055e-279,"0","Anxa2"
"Mgst1",5.78928656038157e-281,2.10195718733207,0.9,0.373,1.35127737605866e-276,"0","Mgst1"
"Mtus1",3.47878421220678e-279,2.51563669061193,0.664,0.12,8.11983022971183e-275,"0","Mtus1"
"Cebpe",7.9479194698192e-278,1.89607176848882,0.569,0.07,1.8551238834505e-273,"0","Cebpe"
"Slc7a11",1.13511229300238e-276,4.65876422449719,0.406,0.026,2.64946560309685e-272,"0","Slc7a11"
"Dhrs7",4.26031445166454e-276,2.15814445583458,0.887,0.312,9.94399996163019e-272,"0","Dhrs7"
"Ltb4r1",4.95720034444231e-276,2.22151185260457,0.698,0.145,1.15706013239628e-271,"0","Ltb4r1"
"Slc40a1",2.44602074939526e-273,2.89372584954041,0.539,0.069,5.70925703116348e-269,"0","Slc40a1"
"Vasp",3.2338950736078e-272,2.36211254619979,0.934,0.515,7.54823449130797e-268,"0","Vasp"
"Slc16a3",6.60561612767953e-269,2.83421807208959,0.647,0.119,1.54181686036168e-264,"0","Slc16a3"
"Ly6c2",7.67470935899992e-269,1.18477228187429,0.901,0.244,1.79135391148417e-264,"0","Ly6c2"
"Siglece",3.64149065109519e-268,2.63660945564423,0.568,0.081,8.49960332872129e-264,"0","Siglece"
"Ckap4",5.43466071579067e-268,1.98002565165704,0.907,0.396,1.2685041576727e-263,"0","Ckap4"
"Abca13",1.12924984373548e-267,2.57318066269545,0.502,0.055,2.63578206026298e-263,"0","Abca13"
"Ncf1",5.82763265840574e-264,1.77736559363376,0.94,0.442,1.36022773879848e-259,"0","Ncf1"
"C3",3.33640805192965e-263,1.70979542627863,0.775,0.194,7.78751003400899e-259,"0","C3"
"Dgat1",3.1491316159987e-261,2.31428360116708,0.794,0.231,7.35038810490258e-257,"0","Dgat1"
"Cebpd",4.52830203626434e-261,2.17072685746161,0.824,0.261,1.05695097828446e-256,"0","Cebpd"
"Nhsl2",1.56705108505996e-258,2.21037160190615,0.675,0.138,3.65765393763846e-254,"0","Nhsl2"
"Pgd",7.3632366531146e-257,1.85801477001219,0.946,0.496,1.71865306720348e-252,"0","Pgd"
"9830107B12Rik",2.11717431381787e-253,3.16468134143297,0.407,0.031,4.94169656588228e-249,"0","9830107B12Rik"
"Trpm2",6.97656525526366e-252,3.59711352954062,0.348,0.017,1.62840009623109e-247,"0","Trpm2"
"Csf3r",3.83708958003779e-248,2.6627110692109,0.886,0.348,8.9561507887662e-244,"0","Csf3r"
"Prr13",2.90641941227774e-245,2.05444804041858,0.965,0.724,6.78387355019747e-241,"0","Prr13"
"Slc27a4",5.66946961137112e-242,2.94877842981869,0.607,0.123,1.32331090199013e-237,"0","Slc27a4"
"Tmcc1",5.83629503464219e-242,1.91241263540231,0.762,0.208,1.36224962403583e-237,"0","Tmcc1"
"Arrb2",1.4191990297314e-239,2.04936965704686,0.878,0.413,3.31255245529605e-235,"0","Arrb2"
"Cd9",1.80531358305635e-239,1.95607646697704,0.903,0.46,4.21378243421182e-235,"0","Cd9"
"Acpp",2.82540436307613e-235,2.92779947642043,0.419,0.041,6.59477632385599e-231,"0","Acpp"
"Apobr",4.01925874741976e-233,2.47058055216547,0.665,0.155,9.38135184235247e-229,"0","Apobr"
"Hk3",2.76922788153967e-232,1.92479642240596,0.799,0.243,6.46365479830174e-228,"0","Hk3"
"Glrx",3.68486477519036e-230,2.02292203477754,0.845,0.394,8.60084287177182e-226,"0","Glrx"
"Itgb2",6.93761170591295e-230,1.52915825718901,0.95,0.436,1.61930794827714e-225,"0","Itgb2"
"Sgms2",7.02646212210052e-229,2.44374630387988,0.535,0.086,1.64004652391948e-224,"0","Sgms2"
"Lyst",1.19763839940439e-228,2.00892594711057,0.88,0.349,2.7954077880498e-224,"0","Lyst"
"Pfn1",1.39834209387315e-226,0.75855638145361,1,0.997,3.26387028130933e-222,"0","Pfn1"
"Thbs1",1.36341878217204e-224,3.82748429076924,0.434,0.053,3.18235577946775e-220,"0","Thbs1"
"Arap3",2.58822156628126e-223,3.02631867384246,0.465,0.064,6.04116795785710e-219,"0","Arap3"
"Sorl1",7.81900239174743e-223,1.5295933810054,0.922,0.37,1.82503334825777e-218,"0","Sorl1"
"Tnfaip2",1.57776382605488e-222,2.46058464363071,0.669,0.162,3.6826585463947e-218,"0","Tnfaip2"
"Cd52",2.41714489759878e-222,1.15380971688164,1,0.826,5.6418579054853e-218,"0","Cd52"
"Chi3l3",4.80991836851194e-222,1.64184482949588,0.679,0.172,1.12268304639437e-217,"0","Chi3l3"
"Dgat2",5.97770439794947e-222,2.74645922533937,0.506,0.081,1.39525598352539e-217,"0","Dgat2"
"Gpsm3",4.02071984595315e-220,2.07908276684605,0.909,0.532,9.38476219243925e-216,"0","Gpsm3"
"Lcp1",1.21050079822388e-219,1.28403418440241,0.996,0.841,2.82542991313435e-215,"0","Lcp1"
"Lst1",2.31231613377583e-219,2.03564277944201,0.83,0.344,5.39717708784615e-215,"0","Lst1"
"Cd300lb",3.05267892446034e-217,2.63699308167038,0.448,0.057,7.12525787758289e-213,"0","Cd300lb"
"C030046I01Rik",2.35060852473001e-214,1.72814841990582,0.975,0.722,5.48655535757232e-210,"0","C030046I01Rik"
"Clec4e",4.08822004051885e-214,2.59016501483445,0.599,0.128,9.54231439657504e-210,"0","Clec4e"
"B230208H11Rik",1.74413809892869e-212,2.74396951715474,0.445,0.06,4.07099273670945e-208,"0","B230208H11Rik"
"Nfam1",2.36735088273519e-210,1.928206260633,0.8,0.279,5.52563369539221e-206,"0","Nfam1"
"Cyba",8.82175273182276e-210,1.08578761634367,0.979,0.9,2.05908530513475e-205,"0","Cyba"
"Cybb",1.41456208363912e-209,1.5933388001106,0.85,0.349,3.30172935942207e-205,"0","Cybb"
"Arg2",2.34431800442471e-209,4.63479232246004,0.29,0.014,5.4718726541277e-205,"0","Arg2"
"Fcgr4",1.69832105861544e-208,3.37484767393146,0.352,0.029,3.9640511829143e-204,"0","Fcgr4"
"Txn1",1.78345335992238e-207,1.28897748857234,0.976,0.778,4.16275848739484e-203,"0","Txn1"
"Rhou",2.55044777294163e-207,2.704084536611,0.422,0.052,5.95300014682307e-203,"0","Rhou"
"Aldh3b1",4.6049938891633e-206,1.83998620182086,0.649,0.158,1.0748516236696e-201,"0","Aldh3b1"
"A530064D06Rik",3.68152181307499e-202,3.0968010982441,0.371,0.037,8.59304006389833e-198,"0","A530064D06Rik"
"Taldo1",5.65690760156458e-202,1.28574667671702,0.993,0.823,1.32037880328119e-197,"0","Taldo1"
"Ncf2",6.80514972417834e-202,1.5901462763272,0.926,0.48,1.58838999712047e-197,"0","Ncf2"
"Arhgdib",4.84454314099076e-200,0.850944632203503,0.995,0.984,1.13076481453865e-195,"0","Arhgdib"
"Lrrk2",5.24306098670102e-200,1.54548556349225,0.65,0.16,1.22378286490588e-195,"0","Lrrk2"
"Flna",1.93021422153925e-199,1.67023605153575,0.925,0.582,4.50531301449477e-195,"0","Flna"
"Myo1f",7.24152761238411e-196,1.72483442480533,0.858,0.37,1.69024496000658e-191,"0","Myo1f"
"BC049730",1.68313507874826e-194,0.603795090050435,0.301,0.02,3.92860558730631e-190,"0","BC049730"
"Ppp1r42",4.98926905064943e-194,2.97267191905607,0.304,0.021,1.16454528911208e-189,"0","Ppp1r42"
"Clec4d",5.84744219999153e-192,3.97812856165708,0.41,0.059,1.36485148390002e-187,"0","Clec4d"
"Hcst",8.07460247872112e-189,1.73947158031604,0.812,0.357,1.8846929645583e-184,"0","Hcst"
"Anxa3",1.12024765482814e-188,2.10019374901501,0.628,0.172,2.61477005113436e-184,"0","Anxa3"
"Shfm1",4.32918008185108e-188,1.04893996275638,0.957,0.883,1.01047392290486e-183,"0","Shfm1"
"Dstn",1.24544827844993e-187,1.79377529308887,0.845,0.427,2.90700082672999e-183,"0","Dstn"
"Ostf1",2.95285723917158e-187,1.33287557129319,0.951,0.749,6.89226408195038e-183,"0","Ostf1"
"Sqrdl",1.17039170544819e-183,2.14929074405677,0.631,0.178,2.73181127968661e-179,"0","Sqrdl"
"Ipcef1",1.3617827054154e-183,2.18148378871313,0.544,0.118,3.17853701271009e-179,"0","Ipcef1"
"Sept5",3.13897250147974e-182,1.75949858972143,0.405,0.055,7.32667571570387e-178,"0","Sept5"
"Cxcl2",4.49941256075256e-182,3.81593126643943,0.3,0.024,1.05020788580525e-177,"0","Cxcl2"
"Stx11",4.54171002918377e-180,2.43680353964484,0.509,0.105,1.06008053791178e-175,"0","Stx11"
"Csf2ra",2.81712212349296e-178,1.55789147626678,0.828,0.339,6.57544474844491e-174,"0","Csf2ra"
"Dmxl2",4.80919426022052e-178,3.11246835220686,0.422,0.067,1.12251403227807e-173,"0","Dmxl2"
"5430421N21Rik",5.73167481104211e-175,3.28318863070746,0.251,0.013,1.33783021764534e-170,"0","5430421N21Rik"
"Myh9",1.21166355357841e-174,1.34305493641766,0.986,0.837,2.82814390040736e-170,"0","Myh9"
"Svil",7.04836624681267e-174,2.03030976749666,0.703,0.246,1.64515916566855e-169,"0","Svil"
"Cotl1",7.08321711876466e-174,1.10598159888995,0.968,0.794,1.65329370769086e-169,"0","Cotl1"
"F5",7.14222236575448e-174,1.89153105494008,0.457,0.081,1.66706612239075e-169,"0","F5"
"Mgam",1.5641156814017e-171,3.04199329791982,0.3,0.027,3.65080241195972e-167,"0","Mgam"
"Myl6",2.61493383111785e-171,0.800831533551558,0.978,0.951,6.10351705521218e-167,"0","Myl6"
"Glipr2",7.3119804793938e-171,1.82329615597394,0.752,0.295,1.70668936369531e-166,"0","Glipr2"
"Actb",8.50155174354015e-171,0.574503784095089,1,1,1.98434719245971e-166,"0","Actb"
"Tarm1",2.69306335268786e-170,3.57773599265636,0.251,0.014,6.28587917150873e-166,"0","Tarm1"
"Gca",1.38980145043547e-168,1.83136600123998,0.485,0.094,3.24393556546142e-164,"0","Gca"
"Osm",2.11763759773016e-168,3.48275495005698,0.444,0.087,4.94277791686198e-164,"0","Osm"
"Adipor1",2.74473460607736e-168,1.65462070097627,0.936,0.622,6.40648504404516e-164,"0","Adipor1"
"Cebpb",1.22927762034898e-167,2.13662101035382,0.828,0.437,2.86925689365657e-163,"0","Cebpb"
"Trib1",2.661369563594e-167,1.94113995500809,0.59,0.16,6.21190269838476e-163,"0","Trib1"
"Gadd45a",8.31692439398056e-167,2.07204572424201,0.61,0.172,1.941253322799e-162,"0","Gadd45a"
"Pnkp",1.71025628259704e-165,1.56980656322219,0.794,0.342,3.99190918920974e-161,"0","Pnkp"
"Mrgpra2a",2.98246605815812e-165,3.01164634028122,0.272,0.021,6.96137402634687e-161,"0","Mrgpra2a"
"Il28ra",6.77226564199096e-165,3.01596079092704,0.271,0.02,1.58071452349711e-160,"0","Il28ra"
"Mgst2",1.63830363502043e-164,2.132049293924,0.561,0.156,3.82396451450118e-160,"0","Mgst2"
"Ifitm3",1.09050880558236e-161,1.03017928426403,0.941,0.529,2.5453566031098e-157,"0","Ifitm3"
"Rab3d",4.6875505114889e-160,2.11077855626521,0.668,0.236,1.09412116488662e-155,"0","Rab3d"
"Cd44",1.12393596025607e-158,1.34882539024454,0.957,0.608,2.6233789248337e-154,"0","Cd44"
"Nudt4",1.82760514981683e-158,1.89410561396184,0.803,0.382,4.26581318018745e-154,"0","Nudt4"
"Timp2",1.97529452979527e-157,2.31830852667676,0.673,0.255,4.61053496199514e-153,"0","Timp2"
"Ccno",2.73663369861141e-156,3.07136160848402,0.307,0.034,6.38757671592889e-152,"0","Ccno"
"1600010M07Rik",2.81749235986979e-156,3.21216395373003,0.29,0.029,6.57630891717208e-152,"0","1600010M07Rik"
"Pfkfb4",7.44622991783489e-156,2.31750773709037,0.511,0.125,1.73802452512184e-151,"0","Pfkfb4"
"Hsd11b1",1.77903163139697e-154,1.32869760412458,0.633,0.185,4.15243773084368e-150,"0","Hsd11b1"
"Sfxn5",7.2699646811398e-154,3.14700206554367,0.42,0.084,1.69688245622484e-149,"0","Sfxn5"
"Ceacam1",4.46073083073783e-153,1.29969704918565,0.815,0.38,1.04117918320252e-148,"0","Ceacam1"
"Slfn2",6.17848773193282e-153,1.04798641898102,0.953,0.49,1.44212082151044e-148,"0","Slfn2"
"Map3k9",1.92175806492426e-152,2.62926693178586,0.336,0.045,4.48557549933971e-148,"0","Map3k9"
"Fosl2",5.66367743382403e-152,2.51753669274105,0.548,0.155,1.32195894982887e-147,"0","Fosl2"
"Abtb1",1.03688478749104e-151,1.55891294428805,0.773,0.326,2.42019278248285e-147,"0","Abtb1"
"Pxn",5.26030141669974e-151,1.78835875732948,0.748,0.333,1.22780695367189e-146,"0","Pxn"
"AB124611",1.33230830314177e-150,1.4182987852902,0.788,0.329,3.10974081036321e-146,"0","AB124611"
"Lpcat2",1.6363974691417e-150,2.08193582411941,0.608,0.193,3.81951533272365e-146,"0","Lpcat2"
"Rac2",5.12724495047752e-150,0.682390431942085,0.996,0.978,1.19675024389096e-145,"0","Rac2"
"Pkm2",1.32411945182415e-149,0.960596252965047,0.975,0.854,3.09062721250275e-145,"0","Pkm2"
"App",2.06247675280236e-149,1.68254979896452,0.732,0.309,4.814026988716e-145,"0","App"
"Fmo5",2.98705937366241e-149,1.97872123955158,0.528,0.139,6.97209528406543e-145,"0","Fmo5"
"Tinagl1",7.59299910797056e-149,2.85285206048418,0.415,0.085,1.77228192179141e-144,"0","Tinagl1"
"Slco4c1",3.51136659216898e-147,2.47999997927117,0.281,0.028,8.19588076278162e-143,"0","Slco4c1"
"Olfml2b",3.53690309289136e-147,2.19644069793968,0.371,0.061,8.25548550911772e-143,"0","Olfml2b"
"Ccpg1",1.34524403698117e-146,1.81137099146433,0.781,0.377,3.13993410671776e-142,"0","Ccpg1"
"Inhba",3.84235474683149e-145,2.21364846287633,0.3,0.035,8.96844021457939e-141,"0","Inhba"
"Mettl9",1.81912491628458e-144,1.76775265740372,0.761,0.409,4.24601946709985e-140,"0","Mettl9"
"Clec12a",2.49509294033405e-140,1.20363150948184,0.704,0.252,5.8237964320337e-136,"0","Clec12a"
"Tnfsf13b",5.06652005056473e-140,2.50906984962347,0.319,0.045,1.18257644500231e-135,"0","Tnfsf13b"
"Trp53inp2",1.39357799360556e-138,2.10915810409592,0.527,0.152,3.25275039487474e-134,"0","Trp53inp2"
"Dock5",5.67071717169073e-138,1.9011880626909,0.543,0.156,1.32360209504433e-133,"0","Dock5"
"Gdpd3",4.56030610541162e-137,1.8881754120601,0.3,0.04,1.06442104806413e-132,"0","Gdpd3"
"Gpi1",8.70123434100988e-137,1.0433438575593,0.95,0.778,2.03095510753512e-132,"0","Gpi1"
"Nadk",7.31035615437725e-136,1.65393977473942,0.817,0.444,1.70631022999319e-131,"0","Nadk"
"Gsn",4.69541057794314e-135,1.22733654561053,0.955,0.75,1.09595578299771e-130,"0","Gsn"
"Zyx",5.24822556020268e-134,1.27313429863216,0.95,0.605,1.22498832800691e-129,"0","Zyx"
"Mocos",2.42645991417538e-131,2.24342886864644,0.348,0.059,5.66360008567676e-127,"0","Mocos"
"Ppp1r18",4.97566276675091e-130,1.23402818223693,0.904,0.641,1.16136944638733e-125,"0","Ppp1r18"
"Cnn2",6.09179259284638e-130,0.988063373992634,0.967,0.783,1.42188530909627e-125,"0","Cnn2"
"Mapk3",9.566069156667e-130,1.91466075110386,0.737,0.379,2.23281620185764e-125,"0","Mapk3"
"Lasp1",5.46922657760222e-129,1.57631949075005,0.806,0.445,1.27657217547813e-124,"0","Lasp1"
"Ncam1",6.99790687382163e-129,1.44006314381999,0.431,0.096,1.63338144341871e-124,"0","Ncam1"
"Trim30b",1.00190267930645e-128,2.56859422075716,0.326,0.053,2.33854104376919e-124,"0","Trim30b"
"Dfna5",1.8092654303192e-128,2.34032695257996,0.427,0.1,4.22300644090805e-124,"0","Dfna5"
"Lilra6",5.27590182045619e-126,1.74028063621737,0.376,0.072,1.23144824391268e-121,"0","Lilra6"
"Abhd5",2.83112450850068e-125,1.73991402907251,0.488,0.134,6.60812771529145e-121,"0","Abhd5"
"Gm14005",4.78366041972427e-125,2.12858508212339,0.414,0.099,1.11655417856784e-120,"0","Gm14005"
"Arpc2",6.02189805110439e-125,0.742515526738075,0.982,0.949,1.40557122410827e-120,"0","Arpc2"
"Rap1gap2",9.95933487241675e-125,2.45115795220954,0.336,0.059,2.32460835257079e-120,"0","Rap1gap2"
"G6pdx",1.21415443430959e-124,1.49232516436239,0.774,0.405,2.83395786512202e-120,"0","G6pdx"
"Klra2",5.37149186511558e-124,2.36189314479467,0.304,0.046,1.25375991623663e-119,"0","Klra2"
"Fam129a",1.64938567157277e-122,1.9256274746489,0.456,0.117,3.84983109601799e-118,"0","Fam129a"
"Cpd",2.66197634314885e-121,2.43614003693239,0.428,0.108,6.21331898254372e-117,"0","Cpd"
"Ampd3",1.31222046451247e-120,2.05946249072364,0.43,0.108,3.06285378621855e-116,"0","Ampd3"
"Ear2",1.96991739667016e-120,1.82402713069115,0.319,0.055,4.59798419556781e-116,"0","Ear2"
"Sirpa",2.13896949833451e-119,1.71497529191459,0.639,0.251,4.99256870606259e-115,"0","Sirpa"
"Ifitm2",5.67260142135792e-119,1.22013803971974,0.924,0.514,1.32404189775915e-114,"0","Ifitm2"
"Megf9",1.78058305539025e-118,2.19832548053239,0.414,0.101,4.15605890958639e-114,"0","Megf9"
"Acvrl1",3.74130430403717e-118,3.24903437789363,0.302,0.052,8.73257837605315e-114,"0","Acvrl1"
"F630028O10Rik",4.37087453503739e-118,2.04199612591641,0.509,0.157,1.02020582522308e-113,"0","F630028O10Rik"
"Gabarap",3.31129314202561e-117,1.03453198755687,0.953,0.887,7.72888932280197e-113,"0","Gabarap"
"Cfp",4.53380259985322e-117,1.03737378605659,0.695,0.266,1.05823486483174e-112,"0","Cfp"
"Arpc5",6.42603012156748e-116,0.819156172423442,0.979,0.926,1.49989969067507e-111,"0","Arpc5"
"Ccl6",8.71599337311845e-116,2.89105891280522,0.488,0.162,2.03440001321958e-111,"0","Ccl6"
"Gpr141",1.0022498530311e-115,1.66751198325747,0.41,0.094,2.33935138195989e-111,"0","Gpr141"
"Orm1",4.12367259514745e-115,2.17196177955999,0.297,0.049,9.62506420433367e-111,"0","Orm1"
"Tlr13",3.73012950760925e-114,2.22739263667364,0.298,0.049,8.70649528371075e-110,"0","Tlr13"
"Slc22a15",5.41589675809245e-114,2.26552942379991,0.376,0.085,1.26412446230636e-109,"0","Slc22a15"
"Mrpl33",1.20882318215259e-113,1.28369787862591,0.89,0.655,2.82151418946236e-109,"0","Mrpl33"
"Sema4a",1.57491362351086e-113,1.29533434668367,0.545,0.167,3.67600588863669e-109,"0","Sema4a"
"Mgll",1.01069466891301e-112,2.67403582057779,0.34,0.072,2.35906242670986e-108,"0","Mgll"
"Rdh12",2.04559798766778e-112,1.79636051283994,0.478,0.141,4.77463026301536e-108,"0","Rdh12"
"Ralb",3.33943949096423e-112,1.78824788865545,0.574,0.215,7.79458571585961e-108,"0","Ralb"
"Rin2",9.32975812940459e-112,2.40358756792875,0.315,0.059,2.17765884498432e-107,"0","Rin2"
"Plp2",4.03011206082992e-111,1.15710382115717,0.863,0.608,9.40668456118311e-107,"0","Plp2"
"Jhdm1d",4.43149764785801e-111,0.924639906478073,0.792,0.387,1.03435586598654e-106,"0","Jhdm1d"
"Golim4",4.50380647690887e-111,1.74443508567444,0.628,0.278,1.0512334697753e-106,"0","Golim4"
"Dusp1",1.55030149124322e-110,2.09478999502962,0.862,0.606,3.61855871071079e-106,"0","Dusp1"
"Pla2g7",5.39357107062792e-110,3.23053607833824,0.279,0.046,1.25891342359526e-105,"0","Pla2g7"
"Ncf4",1.42740515189622e-106,1.0407079530217,0.828,0.47,3.33170636504097e-102,"0","Ncf4"
"Ptplad2",2.1858865428865e-105,1.99934844608932,0.49,0.16,5.10207777975139e-101,"0","Ptplad2"
"Gpr77",8.74387890493821e-105,2.51676301935041,0.273,0.045,2.04090877520163e-100,"0","Gpr77"
"Rab44",1.13174085262035e-104,1.72968694390917,0.465,0.139,2.64159632410116e-100,"0","Rab44"
"Degs1",2.85920154815185e-104,1.18753593588486,0.792,0.429,6.67366233354124e-100,"0","Degs1"
