"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Irf5",3.54443737302628e-231,1.01454146822431,0.884,0.247,8.27307127238064e-227,"0","Irf5"
"Lgals3",1.21339729018842e-230,1.46245131172109,0.996,0.606,2.83219061502878e-226,"0","Lgals3"
"Apoc2",9.47836723949524e-229,1.21656544839299,0.613,0.085,2.21234569737058e-224,"0","Apoc2"
"Cst3",3.04271261233037e-228,1.35720763089649,1,0.865,7.10199550844031e-224,"0","Cst3"
"Ftl1",9.92250896278816e-228,0.967233320516768,1,1,2.31601281700438e-223,"0","Ftl1"
"Emr1",3.18373527481068e-227,0.74990701095148,0.545,0.059,7.4311565049356e-223,"0","Emr1"
"Ifi30",2.38427316909956e-225,1.21026981070896,0.92,0.288,5.56513200399528e-221,"0","Ifi30"
"Lyz1",8.25235122636287e-222,1.6307325278992,0.983,0.602,1.92618129974536e-217,"0","Lyz1"
"Pld4",1.85569122157876e-221,0.985727878085725,0.962,0.281,4.33136888028699e-217,"0","Pld4"
"Metrnl",2.26323628633483e-221,0.748173045261099,0.516,0.05,5.28261981593412e-217,"0","Metrnl"
"Lyz2",5.275680103869e-217,1.6257022508266,0.992,0.775,1.23139649304406e-212,"0","Lyz2"
"Cd68",5.32376968047006e-215,0.874147358692383,0.811,0.195,1.24262108111852e-210,"0","Cd68"
"Ly86",1.50463777633467e-210,1.07149128078025,0.941,0.307,3.51197503374276e-206,"0","Ly86"
"Psap",5.36466065359058e-210,1.37340316278305,1,0.801,1.25216544315458e-205,"0","Psap"
"Mnda",1.47814490594425e-209,0.972161135406748,0.598,0.09,3.45013802496448e-205,"0","Mnda"
"Klf4",2.04141600761383e-209,1.10668111749884,0.903,0.281,4.76486910337143e-205,"0","Klf4"
"Anxa5",4.83493087309759e-209,1.10440029406982,0.947,0.423,1.12852121508971e-204,"0","Anxa5"
"Smpdl3a",9.72866046893954e-208,1.37867369197548,0.92,0.469,2.27076664005518e-203,"0","Smpdl3a"
"Naaa",1.04076494724183e-207,0.875742711420531,0.699,0.142,2.42924946335716e-203,"0","Naaa"
"Samhd1",1.34332340698937e-204,1.16600328822504,0.949,0.469,3.1354511642539e-200,"0","Samhd1"
"Lamp1",4.3284481345636e-204,1.15910919886571,0.99,0.706,1.01030307908849e-199,"0","Lamp1"
"Rassf4",5.57198448345388e-204,0.910807528263559,0.781,0.205,1.30055689828297e-199,"0","Rassf4"
"Ifi27l2a",9.86922241897881e-203,1.78475462256054,0.949,0.527,2.30357520481385e-198,"0","Ifi27l2a"
"Fcgr1",2.76451881540055e-200,0.792732893127156,0.438,0.035,6.45266336702643e-196,"0","Fcgr1"
"Fxyd5",5.62462836054081e-200,1.10983839142772,0.987,0.721,1.31284450563383e-195,"0","Fxyd5"
"Nupr1",6.03102350850554e-197,0.644701291398587,0.47,0.047,1.40770119712028e-192,"0","Nupr1"
"Emilin2",2.6287292386011e-193,0.889882514717551,0.794,0.215,6.13571691581882e-189,"0","Emilin2"
"Fcer1g",1.26560356498544e-189,0.931126006679645,0.998,0.813,2.95404528103252e-185,"0","Fcer1g"
"Tpd52",7.3211465175618e-189,0.977490936479908,0.95,0.44,1.7088288086641e-184,"0","Tpd52"
"Ms4a8a",1.33690461130632e-187,0.523193393316889,0.366,0.02,3.12046905325008e-183,"0","Ms4a8a"
"Arpc1b",1.93952934225467e-184,0.790835174580383,1,0.894,4.52705543775664e-180,"0","Arpc1b"
"Ifitm2",1.3948848573297e-182,1.09472910112836,0.973,0.667,3.25580074549326e-178,"0","Ifitm2"
"Ptpro",1.9537281970834e-182,0.616357265953072,0.52,0.074,4.56019698481236e-178,"0","Ptpro"
"Cd300a",1.71655961753179e-180,0.946326230810206,0.785,0.267,4.00662180328095e-176,"0","Cd300a"
"Atox1",6.8229369238738e-180,0.899468641457027,0.996,0.776,1.59254170740138e-175,"0","Atox1"
"Fos",1.76607859645396e-177,1.07119005203397,0.998,0.877,4.12220405198318e-173,"0","Fos"
"Gm2a",1.45466970110152e-176,1.00528797198349,0.935,0.414,3.39534454934107e-172,"0","Gm2a"
"Cebpb",1.78373380044407e-173,1.20374501753796,0.941,0.531,4.1634130636165e-169,"0","Cebpb"
"Fau",3.68231267753654e-173,0.543785553748056,1,0.994,8.59488602063804e-169,"0","Fau"
"Crip1",1.20513355434981e-172,1.2444529306476,0.989,0.7,2.81290222920788e-168,"0","Crip1"
"Glud1",3.30734017270589e-172,0.961166656287425,0.93,0.529,7.71966269711281e-168,"0","Glud1"
"Hpgd",2.62014672357193e-170,0.789989740353439,0.337,0.019,6.11568446748923e-166,"0","Hpgd"
"Lsp1",4.66185359025085e-170,0.982321915078025,0.975,0.763,1.08812324650045e-165,"0","Lsp1"
"Tmsb10",3.24116540826529e-167,1.17161118597665,1,0.942,7.56520417943202e-163,"0","Tmsb10"
"Lst1",4.54323621926988e-164,1.0948773097776,0.954,0.583,1.06043676593978e-159,"0","Lst1"
"Sirpb1b",4.84444616464814e-164,0.531861799885378,0.379,0.031,1.13074217929052e-159,"0","Sirpb1b"
"Ctsh",6.10766720568588e-164,0.882698842727032,0.968,0.519,1.42559060247914e-159,"0","Ctsh"
"Atp2b1",1.00305190399634e-160,0.862444797681577,0.844,0.361,2.34122344911785e-156,"0","Atp2b1"
"Susd3",4.41739302047686e-159,0.718925188113654,0.558,0.11,1.0310637049095e-154,"0","Susd3"
"Sepp1",4.58909040748117e-159,1.05685374725969,0.855,0.36,1.07113959201018e-154,"0","Sepp1"
"Slamf8",1.25319358065071e-158,0.427593453542181,0.299,0.014,2.92507913659682e-154,"0","Slamf8"
"Tep1",1.80733841460981e-157,0.746124871935906,0.657,0.169,4.21850859354076e-153,"0","Tep1"
"Emb",5.69304191478085e-157,0.931551699886046,0.947,0.468,1.328812913329e-152,"0","Emb"
"Tyrobp",1.17227966674592e-154,0.829374826565032,1,0.85,2.73621797015165e-150,"0","Tyrobp"
"Gm9733",3.58923486776604e-153,0.982039341387942,0.556,0.119,8.37763310485271e-149,"0","Gm9733"
"Zeb2",4.68378086598549e-151,0.796128003206137,0.792,0.291,1.09324129192967e-146,"0","Zeb2"
"Msr1",6.80014843217656e-151,0.48398745457137,0.366,0.034,1.58722264555433e-146,"0","Msr1"
"Lrrc25",4.59710898064907e-150,0.63997615519589,0.583,0.131,1.0730112071733e-145,"0","Lrrc25"
"Laptm5",3.62524268043423e-149,0.773721213181503,0.994,0.789,8.46167894040154e-145,"0","Laptm5"
"Itgb7",1.5025287995133e-146,0.840480779041174,0.811,0.269,3.507052470944e-142,"0","Itgb7"
"Skint3",2.78422621870942e-145,0.470510012209612,0.261,0.01,6.49866241708965e-141,"0","Skint3"
"Stxbp6",2.5044945246291e-143,0.56159661126138,0.453,0.072,5.84574066993678e-139,"0","Stxbp6"
"Il13ra1",5.09334652425248e-142,0.417248076681226,0.318,0.024,1.18883801222577e-137,"0","Il13ra1"
"Alox5ap",8.66802096987946e-142,0.797418995888912,0.983,0.72,2.02320277457956e-137,"0","Alox5ap"
"Il6ra",3.76400803035e-141,0.650683316437889,0.581,0.142,8.78557114363993e-137,"0","Il6ra"
"AF251705",1.55302650410046e-140,0.734353051771897,0.533,0.11,3.62491916322089e-136,"0","AF251705"
"Sat1",2.0522229961877e-139,0.876994681286748,0.97,0.685,4.7900936954017e-135,"0","Sat1"
"Dleu2",7.45334393302333e-139,0.847419156440542,0.846,0.42,1.73968500740698e-134,"0","Dleu2"
"Bri3",3.17240443430044e-138,0.792057432460607,0.931,0.615,7.40470919010066e-134,"0","Bri3"
"Clta",7.96390492542671e-138,0.652499013895747,0.992,0.853,1.85885504864385e-133,"0","Clta"
"Junb",9.79056102285396e-137,0.834356466846669,0.981,0.787,2.28521484834434e-132,"0","Junb"
"S100a6",2.04249037868944e-136,0.779216671524605,0.992,0.705,4.76737679289902e-132,"0","S100a6"
"Coro1a",3.94180486761371e-136,0.644223071009426,0.994,0.916,9.20056674149716e-132,"0","Coro1a"
"Tifab",2.2934034744117e-135,0.713886356840558,0.722,0.231,5.35303304962434e-131,"0","Tifab"
"Ms4a6d",7.91413028804632e-135,0.583305843538443,0.373,0.045,1.84723715053289e-130,"0","Ms4a6d"
"Napsa",1.14535754089809e-134,0.822050166026412,0.952,0.573,2.67337903621023e-130,"0","Napsa"
"Vim",1.6021864225748e-134,0.858753552297264,0.987,0.795,3.73966332893184e-130,"0","Vim"
"Actg1",3.58911645228727e-134,0.662233514618523,1,0.95,8.37735671128371e-130,"0","Actg1"
"Fam105a",5.9886028370548e-134,0.683785874858196,0.684,0.223,1.39779978819696e-129,"0","Fam105a"
"Pitpna",1.71842022788901e-132,0.779108623423869,0.91,0.565,4.01096465391573e-128,"0","Pitpna"
"Ifngr1",1.00542055307095e-131,0.792727584202907,0.884,0.443,2.3467521129229e-127,"0","Ifngr1"
"Shisa5",1.82265163714794e-131,0.655002807377583,0.933,0.485,4.25425118626702e-127,"0","Shisa5"
"Rgs10",2.09670779953879e-131,0.709124598715607,0.859,0.367,4.89392567490348e-127,"0","Rgs10"
"Ckb",4.17853459377568e-131,0.58129228609584,0.368,0.045,9.75311759533181e-127,"0","Ckb"
"Asah1",3.86293988692388e-128,0.70824298889071,0.771,0.327,9.01648799006902e-124,"0","Asah1"
"Hexa",1.01776051628852e-127,0.74354979072842,0.922,0.553,2.37555482106902e-123,"0","Hexa"
"Mafb",1.13067762390207e-127,0.582028219520705,0.299,0.025,2.63911464194983e-123,"0","Mafb"
"Tnfrsf1b",2.10163582422729e-127,0.650402557368841,0.547,0.142,4.90542817732893e-123,"0","Tnfrsf1b"
"P2ry6",1.18762412950208e-126,0.363224406526533,0.299,0.025,2.7720334806708e-122,"0","P2ry6"
"Psma7",1.66620242052454e-126,0.753273584409616,0.985,0.765,3.88908306974634e-122,"0","Psma7"
"March1",7.31636755696086e-126,0.511438762180847,0.476,0.091,1.70771335147023e-121,"0","March1"
"Dusp1",8.67652025041508e-126,0.929233453181497,0.947,0.67,2.02518659164938e-121,"0","Dusp1"
"Epsti1",2.24764109638012e-125,0.728611576663848,0.798,0.331,5.24621908306083e-121,"0","Epsti1"
"Ptplad2",7.98558135447407e-125,0.626461658854884,0.663,0.195,1.86391454394779e-120,"0","Ptplad2"
"Evi2a",1.4587184870523e-124,0.69199529810718,0.79,0.32,3.40479482062876e-120,"0","Evi2a"
"Laptm4a",1.82595629260924e-123,0.716869288062561,0.897,0.547,4.26196458257922e-119,"0","Laptm4a"
"B2m",1.94876163915067e-123,0.52867737781167,1,0.989,4.54860454194157e-119,"0","B2m"
"Trf",2.07239715449242e-123,1.00888769977457,0.695,0.267,4.83718219830076e-119,"0","Trf"
"Anxa2",4.06817273416761e-123,0.8212526295596,0.947,0.63,9.49552197882063e-119,"0","Anxa2"
"Erp29",6.99966969843788e-123,0.681296947395056,0.985,0.657,1.63379290431239e-118,"0","Erp29"
"Zfp36",2.41362940849064e-121,0.762389215444756,0.968,0.709,5.63365240235801e-117,"0","Zfp36"
"Rps9",3.40057808873939e-121,0.505774441658836,1,0.991,7.93728931692661e-117,"0","Rps9"
"Idh1",7.16532101831297e-120,0.776480882378655,0.684,0.272,1.67245757888443e-115,"0","Idh1"
"Trps1",1.01669352358015e-119,0.63305477301779,0.53,0.135,2.37306435338842e-115,"0","Trps1"
"Dbi",1.56094563875949e-118,0.739611224836884,0.968,0.629,3.64340321542852e-114,"0","Dbi"
"Rnase6",1.69048342413788e-118,0.370662075409135,0.777,0.256,3.94575736028022e-114,"0","Rnase6"
"Tmem51",1.03786721498946e-117,0.42373683614717,0.32,0.036,2.4224858665069e-113,"0","Tmem51"
"Ppfia4",1.79458990743739e-117,0.470908898548599,0.636,0.171,4.18875230294962e-113,"0","Ppfia4"
"Ctsz",5.21195371062623e-117,0.70789086203775,0.941,0.554,1.21652211559727e-112,"0","Ctsz"
"Tmem106a",1.14176877135397e-116,0.365906886023227,0.297,0.03,2.66500248921731e-112,"0","Tmem106a"
"Galnt9",1.5456682500123e-116,0.378826281518717,0.318,0.036,3.60774426235371e-112,"0","Galnt9"
"Ctsa",3.58017888007496e-116,0.754376731071524,0.752,0.352,8.35649552398296e-112,"0","Ctsa"
"Prdx1",3.81111255699627e-116,0.767594471320363,0.96,0.638,8.895517819285e-112,"0","Prdx1"
"Camkk2",3.14528657303324e-115,0.707748092797794,0.674,0.275,7.34141339011689e-111,"0","Camkk2"
"Slfn2",5.51760239783998e-115,0.773907699867572,0.935,0.591,1.28786357567983e-110,"0","Slfn2"
"Trex1",5.63654327513605e-115,0.615342627077256,0.61,0.185,1.31562556584951e-110,"0","Trex1"
"Apoe",3.9108213360422e-114,2.26154631560183,0.665,0.268,9.12824808045609e-110,"0","Apoe"
"Rara",1.30707303598518e-113,0.58120231149794,0.579,0.164,3.05083917329302e-109,"0","Rara"
"Myadm",3.0358527834777e-113,0.54067171049271,0.509,0.122,7.0859839819153e-109,"0","Myadm"
"Dusp22",6.17673605028623e-113,0.536778590951833,0.48,0.111,1.44171196149731e-108,"0","Dusp22"
"Itm2b",8.80957236390212e-113,0.582331595358144,1,0.972,2.05624228545839e-108,"0","Itm2b"
"Pomp",3.13202560661274e-112,0.642092503454486,0.968,0.742,7.31046096839481e-108,"0","Pomp"
"Plac8",3.33829420116195e-112,0.944051116788118,0.983,0.844,7.79191249493212e-108,"0","Plac8"
"H2-D1",4.87246080732843e-112,0.621192794579287,0.998,0.958,1.13728107703853e-107,"0","H2-D1"
"Tnfaip8l2",3.60150588163409e-111,0.662242852375566,0.79,0.377,8.40627487832213e-107,"0","Tnfaip8l2"
"Cyp27a1",4.82311089228766e-111,0.388213657311789,0.322,0.04,1.12576231336886e-106,"0","Cyp27a1"
"Arpc2",5.95244142834089e-111,0.546262511735582,0.998,0.907,1.38935935378905e-106,"0","Arpc2"
"Gng10",2.72228833472547e-110,0.683744162175414,0.937,0.643,6.35409320208271e-106,"0","Gng10"
"Rrbp1",4.14057981962006e-110,0.722288250479814,0.886,0.539,9.66452735697518e-106,"0","Rrbp1"
"Lyn",1.74372547089948e-109,0.699072376233315,0.863,0.539,4.07002962162647e-105,"0","Lyn"
"Ifi203",6.50840792483472e-109,0.848313912056516,0.796,0.356,1.51912749373567e-104,"0","Ifi203"
"Ehd4",1.06275095146461e-108,0.672083292730863,0.636,0.242,2.48056699581354e-104,"0","Ehd4"
"Fam49b",1.89904140558447e-108,0.595311546701416,0.983,0.776,4.4325525447747e-104,"0","Fam49b"
"Tpt1",3.55974353155169e-108,0.450356650162692,1,0.996,8.3087973769948e-104,"0","Tpt1"
"Dusp3",4.02168634663805e-108,0.453930902571965,0.368,0.06,9.38701810168786e-104,"0","Dusp3"
"Rgs2",6.2814060332646e-108,0.70323421980902,0.931,0.614,1.46614298222429e-103,"0","Rgs2"
"Zbp1",2.85015165440948e-107,0.619621490849408,0.455,0.101,6.65253897655716e-103,"0","Zbp1"
"Fyb",2.9389871043179e-107,0.66319823571799,0.823,0.375,6.8598898001884e-103,"0","Fyb"
"H2-DMa",5.91984362134076e-107,0.710837285477546,0.747,0.303,1.38175069965715e-102,"0","H2-DMa"
"Fam46a",1.80984720671508e-106,0.69742285282202,0.714,0.308,4.22436436519366e-102,"0","Fam46a"
"Ifngr2",4.70748666398049e-106,0.674748671077007,0.754,0.361,1.09877446223969e-101,"0","Ifngr2"
"Ly6e",7.66470017891834e-106,0.715221481795528,0.994,0.736,1.78901766876133e-101,"0","Ly6e"
"Cebpa",1.36993034038096e-104,0.58812354880868,0.676,0.253,3.19755440748319e-100,"0","Cebpa"
"Sulf2",2.42642449343173e-104,0.36791979743177,0.305,0.038,5.66351741011901e-100,"0","Sulf2"
"Rarg",2.79608444148905e-104,0.395099949819272,0.341,0.053,6.5263406948796e-100,"0","Rarg"
"Aif1",5.12938681797169e-104,0.754810371620186,0.484,0.123,1.19725017718277e-99,"0","Aif1"
"Akr1a1",9.44195059581662e-104,0.671806419216947,0.928,0.614,2.20384568856956e-99,"0","Akr1a1"
"Ptprc",1.7502108728982e-103,0.662322386661712,0.958,0.691,4.08516719843169e-99,"0","Ptprc"
"Prkcd",1.90950480723231e-103,0.675048361570446,0.87,0.517,4.45697517056095e-99,"0","Prkcd"
"Cd48",7.63952321947453e-103,0.656299373674413,0.857,0.438,1.78314111465755e-98,"0","Cd48"
"Atp1a3",1.2323083331135e-102,0.472921211278313,0.459,0.109,2.87633088032021e-98,"0","Atp1a3"
"Capza2",1.62909083311158e-102,0.603878311536123,0.941,0.676,3.80246091356574e-98,"0","Capza2"
"Rras",2.62920384638368e-102,0.358014885193358,0.303,0.039,6.13682469784415e-98,"0","Rras"
"Plbd1",2.8748658020935e-102,0.692378833009039,0.81,0.342,6.71022426866644e-98,"0","Plbd1"
"Klf13",5.39200748587977e-102,0.7583024298633,0.867,0.579,1.2585484672792e-97,"0","Klf13"
"Sap30",7.73635403406749e-102,0.673972650387685,0.79,0.429,1.80574239509169e-97,"0","Sap30"
"Ptpn18",1.16091031228001e-101,0.569703923209117,0.987,0.806,2.70968075989277e-97,"0","Ptpn18"
"Capn2",4.51609239001963e-101,0.540484277574821,0.507,0.139,1.05410112475448e-96,"0","Capn2"
"Nme2",5.12602233625532e-101,0.647902643722859,0.994,0.635,1.19646487350535e-96,"0","Nme2"
"Ctage5",1.22298243853202e-100,0.666676039570835,0.838,0.514,2.8545633097776e-96,"0","Ctage5"
"Sirpa",1.55811037318597e-100,0.675012422771199,0.749,0.373,3.63678542205338e-96,"0","Sirpa"
"Cstb",9.07514395306458e-100,0.708210512507533,0.867,0.547,2.1182293500848e-95,"0","Cstb"
"Unc93b1",3.00394000124445e-99,0.602070092197885,0.937,0.554,7.01149635690466e-95,"0","Unc93b1"
"Il10ra",4.87090424696116e-99,0.440808177564738,0.415,0.087,1.1369177602832e-94,"0","Il10ra"
"Mcl1",6.95829010598785e-98,0.636795856297032,0.907,0.615,1.62413449363862e-93,"0","Mcl1"
"Tln1",3.33039283091816e-97,0.621481985876397,0.937,0.755,7.77346990664608e-93,"0","Tln1"
"Gnai2",4.53345044132021e-97,0.509257344299746,0.99,0.892,1.05815266750855e-92,"0","Gnai2"
"Ncf2",1.59180647961782e-96,0.636682306065041,0.861,0.527,3.71543550407595e-92,"0","Ncf2"
"Ctsb",2.38691344558172e-96,0.562451650027115,0.962,0.657,5.57129467333228e-92,"0","Ctsb"
"Mndal",2.07648555707626e-94,0.814537365754952,0.77,0.387,4.8467249387717e-90,"0","Mndal"
"Eif3f",8.39886195320432e-94,0.544155786777546,0.99,0.824,1.96037836849742e-89,"0","Eif3f"
"Hck",9.29395255657204e-94,0.636159909549687,0.749,0.364,2.16930146622948e-89,"0","Hck"
"Cd52",1.03939684868966e-93,0.562348167820622,0.998,0.884,2.42605618452654e-89,"0","Cd52"
"Rac1",2.09369013323883e-93,0.526795660242259,0.989,0.811,4.88688213999276e-89,"0","Rac1"
"Gngt2",2.82264878133451e-93,1.00411085741779,0.59,0.218,6.58834452051289e-89,"0","Gngt2"
"Slfn1",7.00912899648784e-93,0.69091221379419,0.581,0.187,1.63600079907023e-88,"0","Slfn1"
"Ccl2",8.10690007026041e-93,0.756347725536857,0.297,0.043,1.89223154539948e-88,"0","Ccl2"
"Cybb",8.49178385257695e-93,0.633422555635307,0.975,0.624,1.98206726902999e-88,"0","Cybb"
"S100a10",1.10324319278319e-92,0.791099428398338,0.912,0.532,2.57507993627524e-88,"0","S100a10"
"Cox4i1",1.39913277288842e-92,0.433648638325355,1,0.963,3.26571580519886e-88,"0","Cox4i1"
"Gltscr2",1.65674304187239e-92,0.586722732262906,0.964,0.715,3.86700393403435e-88,"0","Gltscr2"
"Lpl",3.75742011439173e-91,0.554738677599173,0.272,0.035,8.77019428900174e-87,"0","Lpl"
"Fam174a",4.38793433654037e-91,0.595894707160979,0.728,0.372,1.02418775349189e-86,"0","Fam174a"
"Cox7a2l",4.40286681551522e-91,0.50662401719995,0.989,0.819,1.02767314340941e-86,"0","Cox7a2l"
"Grn",9.64639744714201e-91,0.531404651836789,0.89,0.536,2.25156562813742e-86,"0","Grn"
"Hpcal1",1.77870877028125e-89,0.609761826949943,0.756,0.406,4.15168414071348e-85,"0","Hpcal1"
"Nfkbia",2.47616055000687e-89,0.640544298906402,0.952,0.741,5.77960633977104e-85,"0","Nfkbia"
"Pla2g7",3.13414885707056e-89,0.421370304075892,0.257,0.03,7.3154168472884e-85,"0","Pla2g7"
"Apobec1",3.50300521372262e-88,0.508218754016771,0.499,0.15,8.17636446934996e-84,"0","Apobec1"
"Ggh",6.14447816264682e-88,0.621180288438983,0.678,0.304,1.43418264794339e-83,"0","Ggh"
"Bach1",2.13146736675714e-87,0.546856147242335,0.516,0.174,4.97505798074785e-83,"0","Bach1"
"F10",1.03792736291659e-86,0.567835226937495,0.512,0.172,2.42262625778361e-82,"0","F10"
"Prcp",1.53367294242521e-86,0.568744917935211,0.699,0.332,3.57974601491469e-82,"0","Prcp"
"Fcgr3",1.7739478320168e-86,0.646905352203774,0.832,0.468,4.14057163471042e-82,"0","Fcgr3"
"4632428N05Rik",9.24893118988822e-86,0.583660294840078,0.912,0.582,2.15879302903181e-81,"0","4632428N05Rik"
"Serp1",2.02333147539483e-85,0.512097295889926,0.97,0.797,4.72265799671908e-81,"0","Serp1"
"Mrpl33",2.29126419413612e-85,0.602892180686342,0.975,0.829,5.34803975553311e-81,"0","Mrpl33"
"Cd300lg",3.36430723405271e-85,0.388209433027612,0.345,0.07,7.85262951500244e-81,"0","Cd300lg"
"Rpl10",4.1912350283968e-85,0.52968342601595,1,0.979,9.78276167978097e-81,"0","Rpl10"
"Actr3",7.13780512572105e-85,0.487276119852081,0.992,0.87,1.66603509439455e-80,"0","Actr3"
"Serf2",3.61039469536704e-84,0.368342740190688,1,0.982,8.42702225845621e-80,"0","Serf2"
"2410006H16Rik",9.66443224121617e-84,0.600413143030144,0.93,0.637,2.25577512942227e-79,"0","2410006H16Rik"
"Myo1g",1.29150792969478e-83,0.576416284638938,0.667,0.311,3.01450865870059e-79,"0","Myo1g"
"Cyp4f18",2.2213182695275e-83,0.480529907820569,0.59,0.208,5.18477897290414e-79,"0","Cyp4f18"
"Coro1b",3.55357144557996e-83,0.592073978777326,0.789,0.489,8.29439111112818e-79,"0","Coro1b"
"Capg",3.58691115035612e-83,0.714033233899284,0.859,0.6,8.37220931604623e-79,"0","Capg"
"Rnf130",7.5986896947716e-83,0.550878853595827,0.869,0.575,1.77361016165664e-78,"0","Rnf130"
"Add3",1.28263749646452e-82,0.601210977717873,0.707,0.355,2.99380418049783e-78,"0","Add3"
"Cdc42",4.88821308707286e-82,0.428568750027674,0.998,0.918,1.14095781665368e-77,"0","Cdc42"
"Gpr35",1.36367511826316e-81,0.300672408575614,0.259,0.035,3.18295409353804e-77,"0","Gpr35"
"Atp6v1b2",3.62087584156377e-81,0.611329783859791,0.749,0.438,8.45148630179399e-77,"0","Atp6v1b2"
"Atp5l",3.82982761686568e-80,0.382165722251103,0.998,0.982,8.93920064052619e-76,"0","Atp5l"
"Plxnb2",7.85538427571228e-80,0.417973018806014,0.373,0.091,1.833525243794e-75,"0","Plxnb2"
"Gm4902",9.83075532796296e-80,0.603841604505754,0.394,0.097,2.29459660109984e-75,"0","Gm4902"
"Plekho1",1.24387422615998e-79,0.459987798437919,0.52,0.175,2.90332683128001e-75,"0","Plekho1"
"Mycbp2",1.54233403842982e-79,0.612599879252663,0.771,0.471,3.59996187909905e-75,"0","Mycbp2"
"Slc11a1",1.60983262056899e-79,0.350865853688231,0.293,0.049,3.75751031967009e-75,"0","Slc11a1"
"Trem2",1.86379892876215e-79,0.421962846378499,0.349,0.076,4.35029307962374e-75,"0","Trem2"
"Capzb",1.94784620703111e-79,0.478642711231578,0.989,0.844,4.54646783183132e-75,"0","Capzb"
"Myo1f",1.98775587765391e-79,0.539707779822953,0.789,0.446,4.63962099403199e-75,"0","Myo1f"
"Sepx1",5.67152992721362e-79,0.604757914799885,0.956,0.78,1.32379180031093e-74,"0","Sepx1"
"Hspa8",7.79422054873661e-79,0.58234700512913,1,0.901,1.81924901828061e-74,"0","Hspa8"
"Fam89b",1.24424013936253e-78,0.59389197131744,0.714,0.396,2.90418090928607e-74,"0","Fam89b"
"Gpr141",2.03041238064367e-78,0.550049602367633,0.547,0.205,4.73918553766039e-74,"0","Gpr141"
"Soat1",2.46506370771797e-78,0.495490894766154,0.543,0.209,5.75370520018453e-74,"0","Soat1"
"Chmp4b",2.89772418577725e-78,0.574158891094787,0.857,0.628,6.76357802202267e-74,"0","Chmp4b"
